Wall time,Step,Value
1621167180.596957,2871,0.15432098507881165
1621167330.0982196,6815,0.09345794469118118
1621167341.9709053,7120,0.10891088843345642
1621167539.650398,12213,0.18571428954601288
1621167666.3535802,15561,0.10691823810338974
1621168061.082635,26062,0.13124999403953552
1621168143.74765,28178,0.10000000149011612
1621168516.4101746,38040,0.14102564752101898
1621168549.2817004,38913,0.08411215245723724
1621168688.349336,42548,0.10810811072587967
1621168791.046617,45167,0.09677419066429138
1621169010.451606,50812,0.02469135820865631
1621169021.3424203,51075,0.03184713423252106
1621169084.4600072,52514,0.012500000186264515
1621169702.595248,66770,0.029999999329447746
1621169923.920577,71763,0.01785714365541935
1621170031.6481054,74206,0.017699114978313446
1621170400.0285006,82517,0.029126213863492012
1621170604.58157,87292,0.012820512987673283
1621170694.7663856,89313,0.013513513840734959
1621170729.292588,90076,0.0
1621170753.3009572,90608,0.00939849577844143
1621171058.9846132,97602,0.021739130839705467
1621171155.817337,99786,0.018433179706335068
1621171257.1825225,102092,0.0139860138297081
1621171319.9478312,103513,0.011627906933426857
1621171637.6173232,110833,0.02469135820865631
1621171717.4584532,112618,0.012048192322254181
1621172056.0401926,120335,0.02255639061331749
1621172088.8220913,121057,0.019354838877916336
1621172187.4921672,123256,0.032608695328235626
1621172196.595849,123463,0.011627906933426857
1621172297.4883637,125743,0.03846153989434242
1621172327.6223278,126420,0.006849315017461777
1621172488.5016232,130027,0.013333333656191826
1621173157.6058304,145049,0.0
1621173345.7720833,149284,0.0
1621173353.4935055,149468,0.016304347664117813
1621173391.0155199,150300,0.016129031777381897
1621173545.422667,153809,0.0057142856530845165
1621173596.6548333,155022,0.029629629105329514
1621173902.6158752,161812,0.018633540719747543
1621173934.2321126,162536,0.03703703731298447
1621174094.6088116,166280,0.0
1621174164.4234343,167874,0.021276595070958138
1621174502.1076365,175580,0.011904762126505375
1621174600.3726044,177816,0.04109589010477066
1621175060.3006542,188071,0.0
1621175459.049587,196970,0.026905829086899757
1621175475.7781134,197358,0.03105590119957924
1621175562.7873504,199323,0.013513513840734959
1621175586.5388865,199856,0.012987012974917889
1621175913.8703904,207243,0.018567638471722603
1621175972.1549895,208620,0.0
1621176079.4323692,210997,0.019417475908994675
1621176133.9826217,212205,0.007874015718698502
1621176196.1607172,213548,0.012195121496915817
1621176383.3315148,217767,0.0229357797652483
1621176477.848758,219884,0.034090910106897354
1621176575.6467197,222135,0.02222222276031971
1621176797.1816986,227125,0.010256410576403141
1621176994.278475,231678,0.02380952425301075
1621177075.1638741,233477,0.03999999910593033
1621177166.046142,235480,0.0
1621177186.6506102,235919,0.007042253389954567
1621177294.8365884,238333,0.010416666977107525
1621177506.001465,243040,0.01886792480945587
1621177852.282632,250769,0.021276595070958138
1621177967.1286645,253421,0.02222222276031971
1621178010.1006742,254394,0.020408162847161293
1621178098.7644856,256396,0.023622047156095505
1621178110.3029366,256666,0.018292682245373726
1621178124.7758238,256981,0.014492753893136978
1621178391.786721,262969,0.009803921915590763
1621178683.3518264,269439,0.009950248524546623
1621178769.1773336,271385,0.028985507786273956
1621178836.2873926,272859,0.022026430815458298
1621178914.609623,274653,0.0
1621178938.5441003,275194,0.01005025114864111
1621178980.8275244,276127,0.04494382068514824
1621179259.9755936,282032,0.012195121496915817
1621179367.6836457,284452,0.0458715595304966
1621179442.1951072,286155,0.0
1621179900.8139765,293400,0.0
1621180124.1370971,298454,0.014184396713972092
1621180405.966502,304772,0.03536977618932724
1621180469.6564918,306232,0.01904761977493763
1621180490.1616335,306708,0.012048192322254181
1621180525.0570867,307478,0.012820512987673283
1621181094.2337637,320452,0.012195121496915817
1621181189.1326826,322615,0.028301887214183807
1621181251.7969437,324036,0.020270269364118576
1621181368.2518976,326657,0.049504950642585754
1621181390.8168528,327168,0.06849315017461777
1621181394.6448338,327253,0.0235294122248888
1621181539.36608,330494,0.049504950642585754
1621181574.912593,331296,0.07984790951013565
1621181837.7165608,337153,0.029126213863492012
1621181902.9193776,338602,0.01666666753590107
1621182124.5808117,343587,0.016260161995887756
1621182309.649157,347759,0.008849557489156723
1621182313.1782022,347833,0.0
1621182322.3577147,348028,0.0258620698004961
1621182575.6284657,353739,0.05263157933950424
1621182682.4121246,356115,0.013698630034923553
1621182688.2988284,356262,0.02857142873108387
1621182715.6866066,356874,0.025974025949835777
1621182844.6141677,359780,0.04575163498520851
1621182860.1848404,360144,0.024725275114178658
1621182917.3294897,361467,0.02631578966975212
1621182928.5396774,361718,0.03787878900766373
1621182965.395136,362546,0.007832897827029228
1621183140.9421866,366439,0.03086419776082039
1621183225.4527996,368345,0.019108280539512634
1621183290.1575153,369811,0.037383176386356354
1621184095.2780032,388128,0.013513513840734959
1621184473.3916485,396762,0.02777777798473835
1621184575.6960661,399024,0.04268292710185051
1621184802.3855326,404190,0.0258620698004961
1621185479.909905,419187,0.033898305147886276
1621186088.7678607,432927,0.03539822995662689
1621186425.3307533,440553,0.06832297891378403
1621186701.9856453,446703,0.03888889029622078
1621186715.3511364,447005,0.04838709533214569
1621187281.7199457,459729,0.03741496428847313
1621187727.3514469,469875,0.04800000041723251
1621188047.1839654,477006,0.04098360612988472
1621188284.7528248,482255,0.03999999910593033
1621188384.890242,484490,0.02857142873108387
1621188414.112536,485151,0.0359589047729969
1621188424.1648164,485363,0.033018868416547775
1621188901.4867837,495905,0.05167173221707344
1621189407.5866225,507255,0.05128205195069313
1621189645.043488,512595,0.01886792480945587
1621189851.983152,517142,0.021739130839705467
1621189984.1066334,520167,0.012658228166401386
1621190078.8544817,522275,0.03773584961891174
1621190170.0985796,524302,0.013513513840734959
1621191051.8442545,544046,0.035971224308013916
1621191200.8718708,547412,0.009803921915590763
1621191216.4374173,547704,0.03286384791135788
1621191466.2833915,553283,0.019323671236634254
1621191569.6853626,555689,0.06376811861991882
1621191964.3699207,564736,0.027522936463356018
1621192063.9405434,566970,0.043478261679410934
1621192342.2296195,573236,0.0
1621192485.277462,576374,0.012096773833036423
1621192517.4745078,577070,0.0071428571827709675
1621192536.2945971,577488,0.029197080060839653
1621192861.9654949,584730,0.01834862306714058
1621193456.3713512,597692,0.010309278033673763
1621193677.507459,602835,0.013698630034923553
1621193927.33054,608733,0.008474576286971569
1621194430.115315,616525,0.0357142873108387
1621194446.0011134,616890,0.0
1621194870.6004915,627037,0.0
1621194923.2497072,628248,0.033980581909418106
1621195009.6520245,630252,0.012903225608170033
1621195468.3541808,640930,0.014962593093514442
1621195551.1317565,642877,0.01834862306714058
1621195559.4625683,643066,0.010204081423580647
1621195589.4725578,643760,0.012987012974917889
1621195781.1278074,648303,0.02298850566148758
1621195809.6597157,648999,0.016574585810303688
1621195825.6182551,649388,0.027210883796215057
1621196077.5811512,655263,0.0
1621196087.9164774,655505,0.013513513840734959
1621196339.2980888,661442,0.0211267601698637
1621196423.3363712,663387,0.01123595517128706
1621196431.2983987,663559,0.02083333395421505
1621197078.3464146,678768,0.0
1621197277.9391074,683432,0.007246376946568489
1621197636.2197464,691869,0.008928571827709675
1621197721.4397788,693833,0.0047846888191998005
1621197838.332027,696614,0.00657894741743803
1621198127.029327,703481,0.02631578966975212
1621198403.0974634,710031,0.0
1621198617.140491,715107,0.0
1621198654.2725847,715985,0.021052632480859756
1621198710.7984033,717305,0.0
1621199001.1316743,724352,0.020202020183205605
1621199254.4196742,730419,0.006557377055287361
1621199327.0525851,732158,0.02380952425301075
1621199575.8531365,738057,0.0
1621199664.986998,740195,0.0
1621199672.4066744,740368,0.0
1621199893.0563753,745644,0.008064515888690948
1621200000.4694834,748196,0.0
1621200309.249653,755453,0.007633587811142206
1621200771.9707599,766607,0.0058823530562222
1621200812.7281792,767547,0.013698630034923553
1621200827.8888917,767878,0.0
1621201323.5094898,779288,0.03658536449074745
1621201336.162735,779591,0.009259259328246117
1621201653.7045288,786981,0.012345679104328156
1621201844.8064885,791479,0.022727273404598236
1621202276.586672,801650,0.0
1621202558.541515,808274,0.019801979884505272
1621203146.9526398,822108,0.0
1621203214.4818535,823670,0.0
1621203304.8112059,825726,0.018518518656492233
1621203772.802654,836796,0.006849315017461777
1621203960.6166863,841236,0.0
1621204351.099149,850433,0.0
1621204357.375979,850590,0.0
1621204546.4114394,854979,0.0
1621204782.5960548,860242,0.009009009227156639
1621205166.2293787,869130,0.02666666731238365
1621205183.5635238,869511,0.012048192322254181
1621205263.88484,871419,0.0
1621205537.6247869,877853,0.0
1621205554.7876856,878279,0.0
1621205893.5238388,886041,0.021052632480859756
1621206071.2385743,890123,0.01315789483487606
1621206159.3432853,892197,0.0
1621206175.1716683,892570,0.005988024175167084
1621206394.155842,897747,0.01075268816202879
1621206403.5182538,897970,0.0
1621206441.376917,898845,0.009999999776482582
1621206626.5596943,903150,0.012820512987673283
1621206748.9818413,906055,0.008620689623057842
1621206882.0906265,909139,0.0
1621206976.4702373,911394,0.0
1621207149.8652697,915448,0.012500000186264515
1621207347.3349895,918219,0.0
1621207400.6990182,919517,0.0036496350076049566
1621208116.495171,936478,0.0
1621208185.990925,938090,0.0
1621208498.6080647,945342,0.0
1621208605.1693592,947826,0.0
1621208768.2572756,951732,0.0021186440717428923
1621208801.7979465,952517,0.0
1621208883.4343858,954465,0.0
1621209294.4564805,964144,0.0
1621209442.277385,967643,0.0
1621209464.6285856,968159,0.010416666977107525
1621209601.836625,971383,0.00826446246355772
1621209697.1889637,973554,0.0
1621209761.7752433,975069,0.0
1621209922.968595,978760,0.012903225608170033
1621210597.9198449,994611,0.0
1621210624.64866,995233,0.0
1621210742.482861,997969,0.0
1621211086.2185934,1006046,0.0
1621211155.4607534,1007644,0.002923976629972458
1621211296.8101451,1011029,0.0
1621211621.48399,1018623,0.014492753893136978
1621211694.9691837,1020391,0.009999999776482582
1621211821.462044,1023398,0.005235602147877216
1621211892.811551,1025056,0.0
1621211936.383398,1026104,0.006369426846504211
1621211993.6647964,1027418,0.0
1621212233.0872316,1033030,0.0017667844658717513
1621212266.8387954,1033813,0.0
1621212333.377595,1035361,0.0
1621212977.712872,1050168,0.0
1621213032.1830847,1051404,0.0
1621213106.1815398,1053076,0.0
1621213485.400314,1061587,0.0
1621213716.0515683,1066790,0.0
1621213940.2704182,1071826,0.0
1621214144.9292498,1076402,0.0019455252913758159
1621214713.4728386,1089107,0.0
1621214791.7386472,1090898,0.0
1621215041.0924423,1096507,0.012987012974917889
1621215373.285998,1103849,0.0
1621215660.746865,1109631,0.0012004801537841558
1621216051.774932,1118331,0.0
1621216156.8194444,1120752,0.0
1621216289.0265553,1123511,0.0
1621216393.0206084,1125866,0.0
1621216396.9814675,1125962,0.0
1621216546.9693828,1129366,0.0051282052882015705
1621216700.9719784,1132843,0.0
1621216863.289521,1136527,0.0
1621217229.632862,1144824,0.0
1621217251.0989544,1145308,0.009999999776482582
1621217291.654318,1146265,0.0
1621217367.6014998,1148003,0.0
1621217409.646892,1148961,0.0
1621217522.188458,1151486,0.0
1621217856.9956017,1159176,0.004347825888544321
1621218652.1785803,1176855,0.0
1621218941.8891726,1183426,0.0
1621219106.572385,1187176,0.0
1621219211.9334786,1189555,0.0
1621219323.4914849,1192072,0.0
1621219368.473297,1193106,0.0
1621219909.75831,1205295,0.0
1621220062.6766086,1208734,0.0
1621220116.534307,1209923,0.005681818351149559
1621220176.5692685,1211256,0.0
1621220453.6403484,1217528,0.0012594457948580384
1621220948.9556527,1228679,0.004608294926583767
1621221187.2659278,1234094,0.0
1621221656.4865003,1244540,0.0
1621222093.6754477,1250855,0.0
1621222199.5934908,1253338,0.0
1621222262.3314774,1254770,0.0
1621222356.6624181,1256946,0.0
1621223314.2091904,1279491,0.0
1621223329.2821777,1279832,0.013698630034923553
1621223595.973195,1286007,0.0
1621223630.2136762,1286792,0.0
1621224082.6481133,1297383,0.0
1621224160.5189493,1299187,0.0
1621224519.3206506,1307488,0.0
1621224563.5906725,1308473,0.0
1621224765.0704095,1313017,0.0
1621224820.9889863,1314312,0.0
1621224894.30756,1315940,0.0
1621225487.1163597,1329317,0.0
1621225506.3482063,1329742,0.0
1621225690.985309,1333938,0.0
1621225761.967447,1335536,0.0
1621226249.882669,1346641,0.0
1621226504.7395213,1352487,0.0
1621226559.2215142,1353692,0.0
1621226792.881786,1358991,0.0
1621226796.901573,1359076,0.0
1621226840.8492754,1360007,0.0
1621227273.8341477,1369831,0.0
1621227301.2681353,1370450,0.0
1621228342.924322,1393921,0.0
1621228371.835804,1394595,0.0
1621228492.0602906,1397458,0.0
1621228811.2251222,1404970,0.0
1621228842.499525,1405675,0.0
1621228992.4125044,1409202,0.0
1621228999.7978415,1409384,0.0
1621229015.59087,1409727,0.0
1621229193.90263,1413935,0.0
1621229280.5724523,1415995,0.001879699295386672
1621229430.2324119,1419185,0.0
1621229557.0921347,1422131,0.0
1621229649.167354,1424264,0.0
1621229675.223679,1424880,0.0
1621229770.4986787,1427144,0.0
1621230097.796714,1434744,0.0
1621230152.477856,1436027,0.0
1621231169.659598,1460002,0.0044052861630916595
1621231219.8335545,1461189,0.0
1621231455.7166533,1466462,0.0
1621231822.8642657,1474690,0.0
1621231882.744842,1476101,0.0022831049282103777
1621232066.6587882,1480390,0.0
1621232177.5977304,1482975,0.0
1621232413.3105748,1488470,0.0
1621232431.4524496,1488903,0.0
1621232557.6615357,1491849,0.0
1621232593.0119112,1492631,0.0
1621232766.1485622,1496770,0.0
1621233269.1440861,1508679,0.0
1621233337.22596,1510276,0.003937007859349251
1621233388.343667,1511449,0.0
1621233458.6076584,1513059,0.0
1621233634.0350084,1517151,0.0
1621233900.3942907,1523379,0.007751937955617905
1621234079.8214695,1527587,0.0
1621234129.025544,1528766,0.0
1621234276.6267693,1532203,0.0
1621234429.4329562,1535770,0.0034722222480922937
1621234851.5906227,1545557,0.0
1621235135.4102004,1552215,0.0
1621235308.5770442,1556263,0.0
1621235323.308398,1556623,0.0
1621235576.3639297,1562493,0.0
1621235734.891069,1566181,0.0
1621236227.1255195,1577783,0.0
1621236702.084226,1587517,0.02298850566148758
1621236749.3658829,1588648,0.0
1621236773.552607,1589220,0.0
1621236910.4069352,1592398,0.0
1621237094.4960697,1596695,0.0
1621237215.1768181,1599525,0.0
1621237306.8456988,1601681,0.007352941203862429
1621237447.4355955,1604937,0.0
1621237526.0549417,1606728,0.0
1621237980.9766681,1616928,0.0
1621238132.7214537,1620340,0.0
1621238173.7215884,1621254,0.0
1621238960.3647647,1638883,0.0
1621238978.9074464,1639286,0.006535947788506746
1621239111.9608135,1642285,0.0
1621239145.8936872,1643028,0.0
1621239492.5981796,1650750,0.005263158120214939
1621239552.8661141,1652071,0.0
1621239571.1917489,1652476,0.0
1621288045.433481,1657076,0.08528784662485123
1621288335.0978556,1663920,0.0765027329325676
1621288340.6057868,1664029,0.14678898453712463
1621288757.0191858,1675041,0.11363636702299118
1621288829.6804118,1677040,0.11258278042078018
1621288963.7699344,1680715,0.1428571492433548
1621289037.0452132,1682711,0.12087912112474442
1621289144.9819689,1685660,0.1190476194024086
