Wall time,Step,Value
1620425989.7181542,18,0.0
1620426104.845238,42,0.03333333507180214
1620426124.0426805,45,0.0
1620426255.0399716,71,0.0
1620426369.409212,94,0.0
1620426709.8699327,155,0.0
1620426725.0523303,158,0.0
1620426786.263728,167,0.0
1620427142.9503682,229,0.0
1620427163.625339,234,0.0
1620427265.0554194,255,0.0
1620427332.621344,267,0.0
1620427365.320402,273,0.0
1620427559.1957269,308,0.0
1620427580.6709726,310,0.03333333507180214
1620427611.631161,318,0.0
1620427824.0148547,347,0.03333333507180214
1620427919.2325366,367,0.0
1620428273.8207488,421,0.0
1620428551.5812755,460,0.0
1620428657.6590128,474,0.0
1620429047.574365,536,0.0
1620429232.024836,563,0.0
1620429342.3849425,579,0.0
1620429396.65328,586,0.0
1620429402.297014,587,0.0
1620429634.6586442,620,0.0
1620429756.1333425,634,0.0
1620429826.8331492,647,0.0
1620429948.7592027,661,0.0
1620430003.3343897,671,0.0
1620430271.365323,714,0.0
1620430343.7671077,722,0.0
1620430400.593568,730,0.0
1620430659.6994061,765,0.0
1620430705.3506958,769,0.0
1620430712.8207486,771,0.0
1620430786.0449038,785,0.0
1620430823.0895236,787,0.03333333507180214
1620430855.2286851,794,0.0
1620430910.512386,802,0.0
1620430946.8065262,808,0.0
1620431185.2137594,836,0.0
1620431939.1990302,945,0.0
1620432112.4359884,971,0.03333333507180214
1620432127.9469657,972,0.0
1620432158.8144166,978,0.0
1620432188.3014042,984,0.0
1620432311.1314025,1002,0.0
1620432338.041535,1005,0.0
1620432399.3025548,1014,0.03333333507180214
1620432669.2080004,1063,0.0
1620432689.3564596,1066,0.0
1620432757.490147,1078,0.03333333507180214
1620432851.8493264,1093,0.0
1620432898.0409958,1099,0.0
1620432921.806784,1104,0.0
1620433299.4765759,1156,0.03333333507180214
1620433337.1459079,1161,0.0
1620433339.752052,1162,0.0
1620433467.6337523,1180,0.0
1620433565.0503387,1193,0.0
1620433907.3908122,1244,0.06666667014360428
1620434014.7605371,1261,0.0
1620434370.2314944,1316,0.0
1620434387.5437481,1319,0.0
1620434451.0618353,1333,0.0
1620434470.9056454,1337,0.0
1620434794.0504267,1385,0.0
1620434843.2067003,1392,0.0
1620434994.212012,1414,0.0
1620435087.4312418,1426,0.10000000149011612
1620435169.4406753,1436,0.03333333507180214
1620435361.127206,1466,0.0
1620435422.9465299,1477,0.03333333507180214
1620435555.114106,1491,0.03333333507180214
1620435778.4463055,1523,0.03333333507180214
1620435957.954132,1552,0.0
1620436051.9965978,1568,0.0
1620436169.9097362,1584,0.0
1620436191.671149,1588,0.0
1620436328.673656,1605,0.0
1620436594.1096382,1640,0.06666667014360428
1620436879.8569639,1682,0.0
1620436938.1694489,1691,0.0
1620437012.839222,1702,0.0
1620437063.0669758,1709,0.0
1620437121.0030227,1718,0.0
1620437212.1719441,1732,0.0
1620437224.7144852,1734,0.03333333507180214
1620437236.1184464,1737,0.0
1620437499.0655105,1781,0.0
1620437806.495154,1826,0.03333333507180214
1620437933.000416,1844,0.03333333507180214
1620438009.8029826,1853,0.0
1620438135.7791836,1866,0.0
1620438147.011254,1869,0.0
1620438210.0114937,1877,0.03333333507180214
1620438563.5128217,1917,0.0
1620438679.3137596,1934,0.03333333507180214
1620438738.6230974,1944,0.0
1620438757.1915507,1947,0.0
1620439172.9416947,2001,0.03333333507180214
1620439290.1556044,2013,0.03333333507180214
1620439507.0337222,2036,0.0
1620439779.85375,2073,0.0
1620439798.6048634,2076,0.0
1620439806.841374,2077,0.03333333507180214
1620439855.6323817,2085,0.0
1620439882.107768,2089,0.0
1620439919.5892327,2096,0.0
1620440317.5734878,2149,0.0
1620440383.2183614,2156,0.0
1620440608.1412535,2187,0.0
1620440652.8693185,2191,0.0
1620440727.8987792,2199,0.0
1620440787.7586896,2207,0.03333333507180214
1620440815.500321,2211,0.0
1620440935.9643254,2231,0.0
1620440958.4695685,2236,0.0
1620440962.984806,2237,0.0
1620441126.6697972,2257,0.0
1620441168.7809622,2262,0.0
1620441287.3688886,2281,0.0
1620441414.6992307,2297,0.10000000149011612
1620441513.0458436,2307,0.03333333507180214
1620441606.7084816,2319,0.0
1620441783.941872,2345,0.03333333507180214
1620441840.0270634,2354,0.06666667014360428
1620442093.8007643,2389,0.0
1620442099.2836564,2390,0.0
1620442110.7076142,2392,0.0
1620442431.8834531,2436,0.03333333507180214
1620442476.3505082,2444,0.0
1620442567.7755713,2453,0.0
1620442573.9831665,2455,0.0
1620442614.869112,2460,0.03333333507180214
1620442744.9696221,2485,0.0
1620442748.552855,2486,0.03333333507180214
1620442830.394139,2496,0.0
1620442845.2295754,2498,0.0
1620442915.6583242,2503,0.0
1620443058.9161096,2517,0.03333333507180214
1620443106.685731,2523,0.0
1620443177.7835982,2532,0.06666667014360428
1620443311.278029,2547,0.0
1620443363.9419749,2553,0.0
1620443759.9703343,2606,0.0
1620444278.7262692,2685,0.0
1620444409.034088,2703,0.0
1620444640.218897,2740,0.0
1620444736.3508697,2754,0.0
1620444986.005754,2789,0.0
1620445562.6080458,2872,0.03333333507180214
1620445691.6592526,2896,0.0
1620446200.7286632,2967,0.0
1620446253.1461842,2975,0.03333333507180214
1620446498.7055852,3011,0.0
1620446633.62359,3030,0.06666667014360428
1620446702.2868285,3038,0.0
1620446729.5693128,3041,0.0
1620447078.2857587,3099,0.03333333507180214
1620447435.0553355,3161,0.0
1620447512.6924472,3177,0.03333333507180214
1620447586.357519,3195,0.0
1620447599.6075423,3196,0.03333333507180214
1620447852.0184534,3230,0.06666667014360428
1620447907.70908,3240,0.0
1620447924.9792585,3243,0.0
1620447929.8635452,3244,0.03333333507180214
1620447946.329566,3246,0.0
1620447950.3162508,3247,0.0
1620448087.5948603,3272,0.0
1620448289.698456,3305,0.06666667014360428
1620448540.901574,3345,0.0
1620448704.2800806,3376,0.03333333507180214
1620448826.6894598,3403,0.06666667014360428
1620448850.9155755,3408,0.0
1620448990.2368977,3430,0.0
1620449076.628798,3449,0.0
1620449156.9293199,3464,0.0
1620449249.8001337,3480,0.13333334028720856
1620449429.18725,3509,0.06666667014360428
1620449448.5454707,3512,0.10000000149011612
1620449581.3449874,3537,0.10000000149011612
1620449935.8764842,3600,0.03333333507180214
1620450058.5860107,3618,0.0
1620450067.3053539,3620,0.06666667014360428
1620450077.7864017,3622,0.0
1620450110.0511575,3628,0.03333333507180214
1620450248.3221402,3656,0.0
1620450324.1804082,3670,0.03333333507180214
1620450637.8575516,3726,0.03333333507180214
1620450667.1119225,3730,0.03333333507180214
1620450722.2150698,3741,0.03333333507180214
1620451019.0601025,3793,0.06666667014360428
1620451134.385886,3814,0.0
1620451161.3641937,3819,0.10000000149011612
1620451167.3351839,3821,0.0
1620451232.2603126,3831,0.06666667014360428
1620451484.438023,3864,0.03333333507180214
1620451555.9271836,3876,0.03333333507180214
1620451873.20813,3928,0.03333333507180214
1620452056.7571037,3956,0.0
1620452260.522961,3984,0.10000000149011612
1620452639.7878532,4022,0.0
1620452699.0182862,4033,0.06666667014360428
1620452710.6393328,4036,0.0
1620453074.6810575,4093,0.1666666716337204
1620453104.3822868,4098,0.06666667014360428
1620453173.6650023,4109,0.13333334028720856
1620453549.873963,4182,0.06666667014360428
1620453625.9207675,4194,0.03333333507180214
1620453640.1002078,4196,0.0
1620453659.4650302,4201,0.03333333507180214
1620453666.2818255,4202,0.03333333507180214
1620453817.3509908,4227,0.0
1620453839.5391514,4232,0.03333333507180214
1620453852.521441,4235,0.06666667014360428
1620453891.521664,4243,0.0
1620454007.526283,4263,0.03333333507180214
1620454033.4332113,4266,0.06666667014360428
1620454141.3614833,4282,0.03333333507180214
1620454274.4517663,4304,0.03333333507180214
1620454355.2867763,4317,0.10000000149011612
1620454365.1518476,4319,0.06666667014360428
1620454645.2724202,4369,0.06666667014360428
1620454761.3147242,4393,0.0
1620454811.4023,4400,0.03333333507180214
1620454841.0838878,4406,0.06666667014360428
1620454972.0689492,4430,0.03333333507180214
1620454992.0231843,4433,0.06666667014360428
1620455285.960675,4492,0.10000000149011612
1620455364.998591,4509,0.03333333507180214
1620455473.39476,4530,0.0
1620455758.8453603,4578,0.03333333507180214
1620455773.1720724,4581,0.06666667014360428
1620455867.5923645,4597,0.13333334028720856
1620456009.402831,4628,0.03333333507180214
1620456174.6508121,4656,0.06666667014360428
1620456233.1658638,4664,0.03333333507180214
1620456260.8089998,4668,0.0
1620456326.7051954,4676,0.03333333507180214
1620456526.92301,4713,0.0
1620456554.2061954,4718,0.03333333507180214
1620456724.977528,4750,0.0
1620456757.8792274,4758,0.0
1620456796.074782,4767,0.06666667014360428
1620456906.884706,4788,0.06666667014360428
1620456960.643113,4800,0.10000000149011612
1620456972.8111756,4802,0.03333333507180214
1620457157.4661524,4840,0.0
1620457207.6226192,4852,0.06666667014360428
1620457414.4468062,4894,0.06666667014360428
1620457764.1603477,4962,0.03333333507180214
1620457823.8897078,4971,0.10000000149011612
1620457833.1408703,4974,0.0
1620458227.2388687,5050,0.03333333507180214
1620458237.5682585,5052,0.03333333507180214
1620458242.3249156,5053,0.0
1620458524.4677446,5106,0.10000000149011612
1620458674.3906648,5134,0.03333333507180214
1620459061.8673682,5200,0.1666666716337204
1620459286.2136497,5239,0.10000000149011612
1620459549.511575,5289,0.06666667014360428
1620459775.2860634,5329,0.0
1620459850.2289486,5345,0.10000000149011612
1620459956.6416347,5359,0.10000000149011612
1620460289.5029995,5420,0.0
1620460388.7542138,5442,0.03333333507180214
1620460678.087327,5495,0.06666667014360428
1620460785.5480525,5515,0.03333333507180214
1620460802.3319564,5517,0.06666667014360428
1620460988.6895764,5549,0.06666667014360428
1620461126.0962632,5573,0.03333333507180214
1620461203.1064634,5587,0.06666667014360428
1620461405.7486446,5630,0.03333333507180214
1620461555.0087326,5658,0.10000000149011612
1620461562.539133,5660,0.03333333507180214
1620461580.458562,5664,0.06666667014360428
1620461662.941867,5679,0.03333333507180214
1620461880.3882627,5720,0.06666667014360428
1620461896.3453496,5723,0.0
1620462192.7686415,5776,0.13333334028720856
1620462356.5909753,5807,0.06666667014360428
1620462360.073465,5808,0.0
1620462460.9324815,5825,0.03333333507180214
1620462472.7205703,5828,0.06666667014360428
1620462652.8030157,5862,0.06666667014360428
1620462681.9235387,5864,0.13333334028720856
1620462721.1830707,5871,0.03333333507180214
1620462914.6117756,5907,0.10000000149011612
1620463005.8468053,5928,0.06666667014360428
1620463140.951883,5952,0.03333333507180214
1620463185.7550437,5957,0.10000000149011612
1620463213.7247515,5963,0.03333333507180214
1620463359.7769816,5990,0.06666667014360428
1620463526.927401,6010,0.03333333507180214
1620463556.6164997,6015,0.06666667014360428
1620463652.0302498,6030,0.06666667014360428
1620463677.4623022,6035,0.10000000149011612
1620463906.2152765,6078,0.03333333507180214
1620464071.843598,6103,0.06666667014360428
1620464078.1257298,6105,0.06666667014360428
1620464162.9757047,6121,0.10000000149011612
1620464205.4223251,6131,0.03333333507180214
1620464545.9213405,6181,0.0
1620464668.9220538,6200,0.1666666716337204
