Wall time,Step,Value
1615554523.2311196,18,0.0
1615554782.3801641,42,0.03750000149011612
1615554811.0177262,45,0.012500000186264515
1615554933.3085685,56,0.0
1615555035.5413063,71,0.012500000186264515
1615555239.9473085,94,0.0
1615555877.3499434,155,0.012500000186264515
1615555905.3237631,158,0.0
1615555994.9772859,167,0.012500000186264515
1615556575.5397074,229,0.03750000149011612
1615556632.228922,234,0.012500000186264515
1615556864.912557,255,0.0
1615556893.6117275,260,0.012500000186264515
1615556974.9116194,267,0.0
1615557050.3693345,273,0.0
1615557374.69273,308,0.02500000037252903
1615557402.5556314,310,0.03750000149011612
1615557475.4923413,318,0.0
1615557774.4496255,347,0.02500000037252903
1615557988.3125668,367,0.012500000186264515
1615558503.5685737,421,0.0
1615558507.4054053,422,0.0
1615558682.965622,442,0.012500000186264515
1615558807.2505898,460,0.0
1615558963.7627344,474,0.0
1615559547.0875797,536,0.0
1615559769.227836,563,0.0
1615559931.962798,579,0.0
1615559998.247977,586,0.0
1615560011.8834212,587,0.0
1615560351.6930678,620,0.02500000037252903
1615560457.0205476,634,0.012500000186264515
1615560563.7868,642,0.0
1615560621.6432238,647,0.0
1615560637.7048771,649,0.0
1615560753.8861084,661,0.0
1615560831.025418,671,0.02500000037252903
1615561215.370453,714,0.0
1615561316.5514228,722,0.0
1615561371.5216548,730,0.0
1615561556.977348,756,0.0
1615561624.5461464,765,0.012500000186264515
1615561683.8486443,769,0.0
1615561714.414811,771,0.0
1615561848.714865,785,0.0
1615561881.0360017,787,0.0
1615561944.8828275,794,0.0
1615562025.1944194,802,0.0
1615562078.0592115,808,0.0
1615562327.8484647,836,0.012500000186264515
1615562961.036707,909,0.012500000186264515
1615563315.0080276,942,0.05000000074505806
1615563328.2333345,945,0.012500000186264515
1615563467.9692745,962,0.0
1615563559.6796913,971,0.0
1615563569.032552,972,0.0
1615563620.2676353,978,0.02500000037252903
1615563654.476493,984,0.0
1615563816.652697,1002,0.0
1615563833.9474592,1005,0.0
1615563904.6261923,1014,0.012500000186264515
1615564416.4330835,1063,0.0
1615564450.4464967,1066,0.0
1615564490.4718223,1072,0.03750000149011612
1615564542.577639,1078,0.0
1615564695.172784,1093,0.05000000074505806
1615564772.1207144,1099,0.012500000186264515
1615564826.5880795,1104,0.012500000186264515
1615565346.2641408,1156,0.012500000186264515
1615565436.022787,1161,0.0
1615565451.3540745,1162,0.0
1615565678.1016152,1180,0.02500000037252903
1615565811.9423306,1193,0.02500000037252903
1615566417.4400542,1244,0.0
1615566651.462489,1261,0.02500000037252903
1615566917.5232248,1281,0.012500000186264515
1615567375.8028946,1316,0.0
1615567410.4142578,1319,0.012500000186264515
1615567569.9771423,1333,0.03750000149011612
1615567608.8588874,1337,0.012500000186264515
1615568135.09683,1385,0.0
1615568192.0709655,1392,0.012500000186264515
1615568471.350496,1414,0.0
1615568646.8762689,1426,0.0
1615568752.9598646,1436,0.0
1615569080.456618,1466,0.012500000186264515
1615569196.0401306,1477,0.02500000037252903
1615569340.337337,1485,0.02500000037252903
1615569422.86355,1491,0.0
1615569828.6397989,1523,0.0
1615570166.2573557,1552,0.012500000186264515
1615570315.872085,1568,0.0
1615570552.0165002,1584,0.0
1615570594.467495,1588,0.0
1615570778.2894807,1605,0.0
1615571136.7923906,1640,0.0
1615571714.8919978,1682,0.02500000037252903
1615571819.7730415,1691,0.0
1615571875.8720195,1697,0.012500000186264515
1615571961.3555536,1702,0.0
1615572040.5308337,1709,0.0
1615572185.914794,1718,0.0
1615572343.536374,1732,0.0
1615572355.9568272,1734,0.0
1615572387.8662431,1737,0.0
1615572477.840845,1746,0.0
1615572812.2307105,1781,0.012500000186264515
1615573043.3380144,1805,0.0
1615573319.2368376,1826,0.0
1615573584.24956,1844,0.05000000074505806
1615573668.8606973,1853,0.0
1615573844.359516,1866,0.012500000186264515
1615573861.9753892,1869,0.012500000186264515
1615573955.5011868,1877,0.02500000037252903
1615574459.058657,1917,0.012500000186264515
1615574631.6444333,1934,0.02500000037252903
1615574695.950479,1944,0.0
1615574724.6928291,1947,0.0
1615574964.0003014,1967,0.0
1615575159.7889283,1983,0.012500000186264515
1615575446.6583562,2001,0.0
1615575650.8662891,2013,0.012500000186264515
1615575858.4563498,2030,0.012500000186264515
1615575918.1547096,2036,0.0
1615576327.8930504,2073,0.012500000186264515
1615576359.3813028,2076,0.0
1615576366.819345,2077,0.012500000186264515
1615576514.0601256,2085,0.012500000186264515
1615576552.7343054,2089,0.012500000186264515
1615576637.0044854,2096,0.02500000037252903
1615577214.039213,2149,0.0
1615577333.844893,2156,0.0
1615577438.308307,2165,0.0
1615577697.7517052,2187,0.0
1615577737.8975604,2191,0.0
1615577864.0435224,2199,0.012500000186264515
1615577961.3381999,2207,0.012500000186264515
1615578025.9072914,2211,0.02500000037252903
1615578249.6662362,2231,0.0
1615578334.0031786,2236,0.0
1615578338.6704042,2237,0.0
1615578377.5575104,2242,0.012500000186264515
1615578513.6185079,2254,0.02500000037252903
1615578569.0145342,2257,0.0
1615578592.3333716,2262,0.0
1615578867.419756,2281,0.0
1615579016.1815908,2297,0.02500000037252903
1615579120.7964237,2307,0.0
1615579266.5781455,2319,0.02500000037252903
1615579682.3033633,2345,0.0
1615579794.3519168,2354,0.02500000037252903
1615580220.7400246,2389,0.012500000186264515
1615580235.099176,2390,0.012500000186264515
1615580287.25721,2392,0.0
1615580855.8719022,2436,0.03750000149011612
1615580993.143483,2444,0.0
1615581155.5953934,2453,0.012500000186264515
1615581175.8790329,2455,0.012500000186264515
1615581220.7998939,2460,0.0
1615581558.3672574,2485,0.03750000149011612
1615581564.0646474,2486,0.02500000037252903
1615581630.8916273,2496,0.02500000037252903
1615581667.4331384,2498,0.0
1615581741.8959522,2503,0.02500000037252903
1615581898.627146,2517,0.012500000186264515
1615581967.927845,2523,0.0
1615582069.753201,2532,0.012500000186264515
1615582293.626018,2547,0.02500000037252903
1615582377.2862523,2553,0.05000000074505806
1615583039.9228268,2606,0.0
1615583281.2443976,2623,0.012500000186264515
1615584302.5308812,2685,0.0625
1615584367.5222173,2690,0.012500000186264515
1615584547.1141212,2703,0.0625
1615585040.4699817,2740,0.02500000037252903
1615585235.3711357,2754,0.0
1615585722.5186696,2789,0.05000000074505806
1615587035.9409904,2872,0.07500000298023224
1615587246.7587862,2890,0.012500000186264515
1615587334.2408159,2896,0.0
1615587838.8735862,2920,0.0625
1615588464.3384113,2967,0.012500000186264515
1615588606.8915524,2975,0.05000000074505806
1615589132.942654,3011,0.0625
1615589319.2369218,3027,0.05000000074505806
1615589374.2942376,3030,0.03750000149011612
1615589478.046253,3038,0.012500000186264515
1615589508.837348,3041,0.0
1615589888.8914533,3069,0.02500000037252903
1615590305.0020723,3099,0.13750000298023224
1615591144.3328593,3155,0.02500000037252903
1615591245.785506,3161,0.0
1615591474.8969579,3177,0.0
1615591704.8649552,3195,0.02500000037252903
1615591715.3826883,3196,0.012500000186264515
1615592285.1020632,3230,0.012500000186264515
1615592407.8460407,3240,0.03750000149011612
1615592442.6453001,3243,0.02500000037252903
1615592461.7373958,3244,0.02500000037252903
1615592490.6082895,3246,0.03750000149011612
1615592504.1356997,3247,0.0625
1615592826.1928563,3272,0.03750000149011612
1615593283.891676,3305,0.012500000186264515
1615593907.5024593,3345,0.0625
1615594279.9903445,3376,0.03750000149011612
1615594633.9667988,3403,0.02500000037252903
1615594701.9770174,3408,0.02500000037252903
1615595002.6370265,3430,0.05000000074505806
1615595274.6412232,3449,0.02500000037252903
1615595527.2128823,3464,0.07500000298023224
1615595685.8225148,3480,0.012500000186264515
1615596042.173765,3509,0.0625
1615596094.0731945,3512,0.07500000298023224
1615596478.7840354,3537,0.012500000186264515
1615597031.1119943,3580,0.02500000037252903
1615597246.1653123,3600,0.012500000186264515
1615597560.212148,3618,0.11249999701976776
1615597603.4187732,3620,0.07500000298023224
1615597620.7303457,3622,0.03750000149011612
1615597705.10964,3628,0.02500000037252903
1615598006.5374336,3656,0.02500000037252903
1615598163.75923,3670,0.012500000186264515
1615598827.18489,3726,0.012500000186264515
1615598873.1975737,3730,0.012500000186264515
1615598987.098169,3741,0.012500000186264515
1615599466.046483,3772,0.012500000186264515
1615599545.1468506,3780,0.02500000037252903
1615599746.4345694,3793,0.20000000298023224
1615599795.273747,3798,0.0625
1615600028.3819559,3814,0.0625
1615600070.3034341,3819,0.0
1615600097.709868,3821,0.0625
1615600261.5742488,3831,0.03750000149011612
1615600697.0234401,3864,0.012500000186264515
1615600882.2362275,3876,0.07500000298023224
1615601605.7930515,3928,0.05000000074505806
1615601754.4899712,3939,0.125
1615601992.8320189,3956,0.0625
1615602395.0045257,3984,0.012500000186264515
1615602867.637272,4010,0.17499999701976776
1615603028.5887303,4022,0.0625
1615603189.1093218,4033,0.10000000149011612
1615603214.1297581,4036,0.02500000037252903
1615603866.4481697,4093,0.02500000037252903
1615603927.7551425,4098,0.0
1615604070.9331295,4109,0.08749999850988388
1615604995.1780095,4182,0.05000000074505806
1615605101.031232,4193,0.0
1615605130.368474,4194,0.17499999701976776
1615605166.0234158,4196,0.11249999701976776
1615605222.1741495,4201,0.03750000149011612
1615605232.7235208,4202,0.03750000149011612
1615605539.4474967,4227,0.02500000037252903
1615605575.0756485,4232,0.012500000186264515
1615605604.9812539,4235,0.012500000186264515
1615605680.364174,4243,0.05000000074505806
1615605939.185836,4263,0.03750000149011612
1615606007.085222,4266,0.012500000186264515
1615606034.2580538,4267,0.0625
1615606281.4549937,4282,0.07500000298023224
1615606580.695379,4304,0.03750000149011612
1615606721.5549357,4317,0.0
1615606745.3238695,4319,0.03750000149011612
1615607334.0466914,4369,0.03750000149011612
1615607594.867023,4393,0.08749999850988388
1615607684.6940053,4400,0.08749999850988388
1615607733.6854486,4406,0.03750000149011612
1615608033.783731,4430,0.02500000037252903
1615608058.02822,4433,0.0
1615608810.463364,4492,0.07500000298023224
1615609021.0719826,4509,0.03750000149011612
1615609328.5887885,4530,0.02500000037252903
1615609389.6699486,4533,0.10000000149011612
1615609979.5755825,4578,0.05000000074505806
1615610016.0249915,4581,0.05000000074505806
1615610210.1282487,4597,0.0625
1615610604.7309391,4628,0.07500000298023224
1615610974.8517232,4656,0.03750000149011612
1615611091.566061,4664,0.0625
1615611143.4726613,4668,0.012500000186264515
1615611233.325769,4676,0.05000000074505806
1615611375.9079874,4687,0.0
1615611694.3138635,4713,0.0625
1615611735.5820997,4718,0.03750000149011612
1615611937.9260745,4734,0.03750000149011612
1615612113.3860202,4750,0.15000000596046448
1615612231.280914,4758,0.012500000186264515
1615612295.8868403,4767,0.02500000037252903
1615612458.98414,4776,0.07500000298023224
1615612585.7979221,4787,0.02500000037252903
1615612591.2354178,4788,0.0
1615612744.2749941,4800,0.07500000298023224
1615612758.5150611,4802,0.02500000037252903
1615613365.7192724,4840,0.05000000074505806
1615613552.829717,4852,0.125
1615613832.8361404,4871,0.10000000149011612
1615614112.094169,4894,0.0625
1615614359.9662986,4914,0.08749999850988388
1615615031.1147664,4962,0.012500000186264515
1615615137.001978,4971,0.1875
1615615181.8412375,4974,0.0625
1615615956.3808,5027,0.02500000037252903
1615615975.7562823,5030,0.02500000037252903
1615616228.3753233,5050,0.0
1615616275.7978215,5052,0.02500000037252903
1615616288.4302583,5053,0.07500000298023224
1615616939.4521441,5106,0.17499999701976776
1615617149.6646194,5126,0.0625
1615617233.1940415,5134,0.07500000298023224
1615617742.2517335,5165,0.0625
1615617991.0072224,5182,0.05000000074505806
1615618226.6451166,5200,0.03750000149011612
1615618369.7092412,5208,0.02500000037252903
1615618694.9666722,5239,0.16249999403953552
1615619312.1168897,5289,0.0
1615638139.0837896,5318,0.02500000037252903
1615638281.658641,5329,0.02500000037252903
1615638489.4383893,5345,0.03750000149011612
1615638675.5080333,5359,0.0625
1615638890.9097388,5380,0.11249999701976776
1615639381.334912,5420,0.012500000186264515
1615639700.2115014,5442,0.02500000037252903
1615639770.2317646,5447,0.05000000074505806
1615640226.7495062,5484,0.012500000186264515
1615640374.302662,5495,0.03750000149011612
1615640667.1397038,5515,0.08749999850988388
1615640678.7004335,5517,0.012500000186264515
1615641052.0949802,5549,0.03750000149011612
1615641335.3545327,5573,0.07500000298023224
1615641502.3851976,5585,0.0625
1615641529.3665783,5587,0.15000000596046448
1615641602.602878,5593,0.02500000037252903
1615642092.4901986,5630,0.16249999403953552
1615642491.4896002,5658,0.012500000186264515
1615642513.0466816,5660,0.08749999850988388
1615642610.1514423,5664,0.02500000037252903
1615642815.7063122,5679,0.13750000298023224
1615643337.1491792,5720,0.125
1615643363.8277879,5723,0.08749999850988388
1615644038.9334846,5776,0.07500000298023224
1615644072.4376216,5779,0.0625
1615644165.3502488,5789,0.0625
1615644380.0174334,5807,0.0
1615644394.618965,5808,0.03750000149011612
1615644608.057128,5825,0.07500000298023224
1615644648.2516062,5828,0.07500000298023224
1615645087.9625313,5862,0.07500000298023224
1615645118.6306677,5864,0.11249999701976776
1615645208.9267275,5871,0.03750000149011612
1615645630.6494641,5907,0.012500000186264515
1615645865.0262377,5928,0.02500000037252903
1615646168.869877,5952,0.0625
1615646207.433878,5957,0.08749999850988388
1615646262.3290536,5963,0.012500000186264515
1615646620.4457123,5990,0.0625
1615647080.9030597,6010,0.012500000186264515
1615647124.4974058,6015,0.11249999701976776
1615647276.9695122,6030,0.0
1615647316.8506737,6035,0.012500000186264515
1615647927.9351208,6078,0.02500000037252903
1615648264.8433444,6103,0.10000000149011612
